Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
21,"D.S. Nogueira","Structure and composition of Trichoptera (Insecta) community in streams and wetlands of Suiá-Miçú River Basin, Mato Grosso, Brazil",2011,"Iheringia Serie Zoologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84255192536&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84255192536&origin=inward",74,"2026-01-04 11:54:28","Article","10.1590/s0073-47212011000200004","0073-4721","https://api.elsevier.com/content/abstract/scopus_id/84255192536",101,3,173,180,21,1.40,21,1,15,"","",""
18,"S. Melnitsky","Structure and localization of sensilla on antennae of caddisflies (Insecta: Trichoptera)",2011,"Journal of Evolutionary Biochemistry and Physiology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84856737181&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84856737181&origin=inward",80,"2026-01-04 11:54:28","Article","10.1134/S0022093011060111","0022-0930","https://api.elsevier.com/content/abstract/scopus_id/84856737181",47,6,593,602,18,1.20,18,1,15,"","",""
16,"M. Djernæs","Structure and phylogenetic significance of the sternum v glands in Trichoptera",2011,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79956337578&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79956337578&origin=inward",89,"2026-01-04 11:54:28","Article","10.11646/zootaxa.2884.1.1","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/79956337578",,2884,1,60,16,1.07,16,1,15,"","",""
1,"A. Yokoyama","Studies for assessing the impact of pesticides on riverine insects",2011,"Journal of Pesticide Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80053549561&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80053549561&origin=inward",188,"2026-01-04 11:54:28","Article","10.1584/jpestics.J11-04","1348-589X","https://api.elsevier.com/content/abstract/scopus_id/80053549561",36,3,410,411,1,0.07,1,1,15,"","",""
166,"A. Wagenhoff","Subsidy-stress and multiple-stressor effects along gradients of deposited fine sediment and dissolved nutrients in a regional set of streams and rivers",2011,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79961030420&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79961030420&origin=inward",4,"2026-01-04 11:54:28","Article","10.1111/j.1365-2427.2011.02619.x","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/79961030420",56,9,1916,1936,166,11.07,166,1,15,"","",""
5,"K. Geluso","Subterranean behavior and other notes for ironoquia plattensis (Trichoptera: Limnephilidae) in Nebraska",2011,"Annals of the Entomological Society of America","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80052475977&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80052475977&origin=inward",154,"2026-01-04 11:54:28","Article","10.1603/AN11013","0013-8746","https://api.elsevier.com/content/abstract/scopus_id/80052475977",104,5,1021,1025,5,0.33,5,1,15,"","",""
22,"B.G. Gall","Survival and growth of the caddisfly limnephilus flavastellus after predation on toxic eggs of the rough-skinned newt (taricha granulosa)",2011,"Canadian Journal of Zoology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79958849898&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79958849898&origin=inward",69,"2026-01-04 11:54:28","Article","10.1139/z11-015","0008-4301","https://api.elsevier.com/content/abstract/scopus_id/79958849898",89,6,483,489,22,1.47,22,1,15,"","",""
24,"F. Arimoro","Temporal and spatial variability in macroinvertebrate community structure in relation to environmental variables in Ajijiguan Creek, Niger Delta, Nigeria",2011,"African Journal of Aquatic Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79956200023&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79956200023&origin=inward",60,"2026-01-04 11:54:28","Article","10.2989/16085914.2011.559687","1608-5914","https://api.elsevier.com/content/abstract/scopus_id/79956200023",36,1,57,66,24,1.60,24,1,15,"","",""
42,"R. Gergs","Temporal variation in zebra mussel (Dreissena polymorpha) density structure the benthic food web and community composition on hard substrates in Lake Constance, Germany",2011,"Biological Invasions","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80255138762&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80255138762&origin=inward",30,"2026-01-04 11:54:28","Article","10.1007/s10530-011-9943-8","1387-3547","https://api.elsevier.com/content/abstract/scopus_id/80255138762",13,12,2727,2738,42,2.80,42,1,15,"","",""
12,"M. Limm","The caddisfly Dicosmoecus gilvipes: Making a case for a functional role",2011,"Journal of the North American Benthological Society","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955119929&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79955119929&origin=inward",114,"2026-01-04 11:54:28","Article","10.1899/10-028.1","0887-3593","https://api.elsevier.com/content/abstract/scopus_id/79955119929",30,2,485,492,12,0.80,12,1,15,"","",""
47,"N. Menetrey","The CIEPT: A macroinvertebrate-based multimetric index for assessing the ecological quality of Swiss lowland ponds",2011,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X10001421","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=78651400992&origin=inward",27,"2026-01-04 11:54:28","Article","10.1016/j.ecolind.2010.08.005","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/78651400992",11,2,590,600,47,3.13,47,1,15,"","",""
94,"B.J. Kefford","The definition of species richness used by species sensitivity distributions approximates observed effects of salinity on stream macroinvertebrates",2011,"Environmental Pollution","","https://api.elsevier.com/content/article/eid/1-s2.0-S0269749110003805","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=78349304350&origin=inward",10,"2026-01-04 11:54:28","Article","10.1016/j.envpol.2010.08.025","0269-7491","https://api.elsevier.com/content/abstract/scopus_id/78349304350",159,1,302,310,94,6.27,94,1,15,"","",""
5,"A.Z.B. Ozvarol","The diet of the brown trout (Salmo trutta L.) in different streams of river Coruh in Turkey",2011,"Journal of Food Agriculture and Environment","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80755126884&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80755126884&origin=inward",153,"2026-01-04 11:54:28","Article","","1459-0255","https://api.elsevier.com/content/abstract/scopus_id/80755126884",9,1,451,456,5,0.33,5,1,15,"","",""
2,"K.A. Johanson","The ecnomid caddisflies: Generic composition and a male-based generic key, with description of caledomina noumea n. g. et n. sp. from new caledonia (Trichoptera: Ecnomidae)",2011,"Annales De La Societe Entomologique De France","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84856472169&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84856472169&origin=inward",184,"2026-01-04 11:54:28","Article","10.1080/00379271.2011.10697726","0037-9271","https://api.elsevier.com/content/abstract/scopus_id/84856472169",47,3,344,349,2,0.13,2,1,15,"","",""
15,"N. Mondy","The energetic costs of case construction in the caddisfly Limnephilus rhombicus: Direct impacts on larvae and delayed impacts on adults",2011,"Journal of Insect Physiology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0022191010003082","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=78650216457&origin=inward",94,"2026-01-04 11:54:28","Article","10.1016/j.jinsphys.2010.11.009","0022-1910","https://api.elsevier.com/content/abstract/scopus_id/78650216457",57,1,197,202,15,1.00,15,1,15,"","",""
10,"T. Ito","The genus Hydroptila Dalman (Trichoptera, Hydroptilidae) in Japan",2011,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79953091587&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79953091587&origin=inward",121,"2026-01-04 11:54:28","Article","10.11646/zootaxa.2801.1.1","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/79953091587",,2801,1,26,10,0.67,10,1,15,"","",""
12,"P.R. Martín","The genus oecetis McLachlan in Bolivia and Northwestern Argentina (Trichoptera: Leptoceridae), with new species and identification key for males of Oecetis species from Mexico, Central and South America",2011,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955014366&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79955014366&origin=inward",113,"2026-01-04 11:54:28","Article","10.11646/zootaxa.2821.1.2","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/79955014366",,2821,19,38,12,0.80,12,1,15,"","",""
6,"L.M. de Camargos","The grass is always greener on the other side: Triplectides Kolenati, 1859 (Leptoceridae) and Marilia Müller, 1880 (Odontoceridae) occupying cases of other Trichoptera species",2011,"Acta Limnologica Brasiliensia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84864958446&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84864958446&origin=inward",143,"2026-01-04 11:54:28","Article","10.1590/s2179-975x2012005000013","0102-6712","https://api.elsevier.com/content/abstract/scopus_id/84864958446",23,4,353,356,6,0.40,6,1,15,"","",""
14,"J. Strandberg","The historical biogeography of Apsilochorema (Trichoptera, Hydrobiosidae) revised, following molecular studies",2011,"Journal of Zoological Systematics and Evolutionary Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79953644763&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79953644763&origin=inward",98,"2026-01-04 11:54:28","Article","10.1111/j.1439-0469.2010.00578.x","0947-5745","https://api.elsevier.com/content/abstract/scopus_id/79953644763",49,2,110,118,14,0.93,14,1,15,"","",""
17,"S.C. Gombeer","The influence of different spatial-scale variables on caddisfly assemblages in Flemish lowland streams",2011,"Ecological Entomology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955670148&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79955670148&origin=inward",83,"2026-01-04 11:54:28","Article","10.1111/j.1365-2311.2011.01280.x","0307-6946","https://api.elsevier.com/content/abstract/scopus_id/79955670148",36,3,355,368,17,1.13,17,1,15,"","",""
5,"F. Arimoro","The influence of habitat and environmental water quality on the structure and composition of the adult aquatic insect fauna of the Ethiope River, Delta State, Nigeria",2011,"Tropical Zoology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84855242444&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84855242444&origin=inward",157,"2026-01-04 11:54:28","Article","","0394-6975","https://api.elsevier.com/content/abstract/scopus_id/84855242444",24,2,159,171,5,0.33,5,1,15,"","",""
1,"J. Waringer","The larva of Alpopsyche ucenorum (McLachlan 1876) (Trichoptera: Limnephilidae) with notes on its systematic position and ecology",2011,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79960510981&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79960510981&origin=inward",192,"2026-01-04 11:54:28","Article","","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/79960510981",,2967,44,50,1,0.07,1,1,15,"","",""
24,"L.W. Myers","The mayflies (ephemeroptera), stoneflies (plecoptera), and caddisflies (trichoptera) of the Adirondack Park (New York State)",2011,"Transactions of the American Entomological Society","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84855230912&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84855230912&origin=inward",61,"2026-01-04 11:54:28","Article","10.3157/061.137.0118","0002-8320","https://api.elsevier.com/content/abstract/scopus_id/84855230912",137,1,63,140,24,1.60,24,1,15,"","",""
2,"C.E. Goulden","The need for capacity building for biomonitoring of lakes and streams in Asia",2011,"Lakes and Reservoirs Science Policy and Management for Sustainable Use","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79959293058&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79959293058&origin=inward",186,"2026-01-04 11:54:28","Article","10.1111/j.1440-1770.2011.00455.x","1320-5331","https://api.elsevier.com/content/abstract/scopus_id/79959293058",16,2,159,163,2,0.13,2,1,15,"","",""
18,"D. Schmera","The role of sampling effort, taxonomical resolution and abundance weight in multivariate comparison of stream dwelling caddisfly assemblages collected from riffle and pool habitats",2011,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X10000518","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79954424994&origin=inward",81,"2026-01-04 11:54:28","Article","10.1016/j.ecolind.2010.03.009","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/79954424994",11,2,230,239,18,1.20,18,1,15,"","",""
3,"A. Wells","The trichoptera of Lord Howe Island, including 3 new species, larvae and keys",2011,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80051515853&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80051515853&origin=inward",176,"2026-01-04 11:54:28","Article","10.11646/zootaxa.2987.1.5","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/80051515853",,2987,45,55,3,0.20,3,1,15,"","",""
8,"K.A. Johanson","The Trichoptera of Vanuatu",2011,"Deutsche Entomologische Zeitschrift","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=81355134046&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=81355134046&origin=inward",133,"2026-01-04 11:54:28","Review","10.1002/mmnd.201100031","1435-1951","https://api.elsevier.com/content/abstract/scopus_id/81355134046",58,2,279,320,8,0.53,8,1,15,"","",""
7,"A. Santos","Three new species of microcaddisflies (Trichoptera: Hydroptilidae) from Brazil",2011,"Zoologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84856576509&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84856576509&origin=inward",140,"2026-01-04 11:54:28","Article","10.1590/S1984-46702011000600015","1984-4670","https://api.elsevier.com/content/abstract/scopus_id/84856576509",28,6,812,818,7,0.47,7,1,15,"","",""
31,"J.L. Li","Three responses to small changes in stream temperature by autumn-emerging aquatic insects",2011,"Journal of the North American Benthological Society","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955083669&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79955083669&origin=inward",46,"2026-01-04 11:54:28","Article","10.1899/10-024.1","0887-3593","https://api.elsevier.com/content/abstract/scopus_id/79955083669",30,2,474,484,31,2.07,31,1,15,"","",""
61,"R. Oliveira","Towards rapid bioassessment of wadeable streams in Brazil: Development of the Guapiau-Macau Multimetric Index (GMMI) based on benthic macroinvertebrates",2011,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X11000823","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79958161074&origin=inward",20,"2026-01-04 11:54:28","Article","10.1016/j.ecolind.2011.04.001","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/79958161074",11,6,1584,1593,61,4.07,61,1,15,"","",""
5,"F.F. Barbosa","Trichoptera Kirby (Insecta) immature fauna from Rio das Almas Basin and Rio Paranã, Goiás State, Brazil, with new records for some genera",2011,"Biota Neotropica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84860896662&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84860896662&origin=inward",156,"2026-01-04 11:54:28","Article","10.1590/S1676-06032011000400001","1678-6424","https://api.elsevier.com/content/abstract/scopus_id/84860896662",11,4,21,25,5,0.33,5,1,15,"","",""
13,"A. Botero-Botero","Trophic ecology of Brycon henni (Pisces: Characidae) in the Portugal de Piedras river, upper Cauca basin, Colombia",2011,"Revista Mvz Cordoba","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79960128381&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79960128381&origin=inward",109,"2026-01-04 11:54:28","Article","","0122-0268","https://api.elsevier.com/content/abstract/scopus_id/79960128381",16,1,2349,2355,13,0.87,13,1,15,"","",""
10,"J.E. Revenga","Trophodynamics and distribution of silver in a Patagonia Mountain lake",2011,"Chemosphere","","https://api.elsevier.com/content/article/eid/1-s2.0-S004565351001492X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79952438875&origin=inward",123,"2026-01-04 11:54:28","Article","10.1016/j.chemosphere.2010.12.072","0045-6535","https://api.elsevier.com/content/abstract/scopus_id/79952438875",83,3,265,270,10,0.67,10,1,15,"","",""
11,"S.W. Hamilton","Twenty-four new species of polycentropus (Trichoptera, polycentropodidae) from Brazil",2011,"Zookeys","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79959986676&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79959986676&origin=inward",116,"2026-01-04 11:54:28","Article","10.3897/zookeys.76.790","1313-2989","https://api.elsevier.com/content/abstract/scopus_id/79959986676",76,,1,53,11,0.73,11,1,15,"","",""
9,"O. Kiss","Two new species of Rhyacophila (Trichoptera, Rhyacophilidae) from Nepal",2011,"Acta Zoologica Academiae Scientiarum Hungaricae","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79960137273&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79960137273&origin=inward",126,"2026-01-04 11:54:28","Article","","1217-8837","https://api.elsevier.com/content/abstract/scopus_id/79960137273",57,2,111,116,9,0.60,9,1,15,"","",""
5,"O. Kiss","Two new species of Rhyacophila (trichoptera, rhyacophilidae) from Nepal",2011,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80051706360&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80051706360&origin=inward",161,"2026-01-04 11:54:28","Article","10.11646/zootaxa.2991.1.8","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/80051706360",,2991,62,68,5,0.33,5,1,15,"","",""
22,"A.L. Gonçalves","Uranium contaminated water does not affect microbial activity but decreases feeding by the shredder Sericostoma vittatum",2011,"Fundamental and Applied Limnology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84863530118&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863530118&origin=inward",67,"2026-01-04 11:54:28","Article","10.1127/1863-9135/2011/0179-0017","1863-9135","https://api.elsevier.com/content/abstract/scopus_id/84863530118",179,1,17,25,22,1.47,22,1,15,"","",""
21,"G.S. Kalachova","Water moss as a food item of the zoobenthos in the Yenisei River",2011,"Central European Journal of Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79651474546&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79651474546&origin=inward",75,"2026-01-04 11:54:28","Article","10.2478/s11535-010-0115-0","1895-104X","https://api.elsevier.com/content/abstract/scopus_id/79651474546",6,2,236,245,21,1.40,21,1,15,"","",""
78,"D. Dos Santos","Which index is the best to assess stream health?",2011,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X1000141X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=78651408369&origin=inward",13,"2026-01-04 11:54:28","Article","10.1016/j.ecolind.2010.08.004","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/78651408369",11,2,582,589,78,5.20,78,1,15,"","",""
